/media/sunyu/OS1/suanli/collectionunzip/item_placement_9951
obj                 |bestobj             |time                |
35.773              |35.773              |50.044              |INIT
26.622              |26.622              |55.927              |KS2
23.812              |23.812              |64.251              |lns
22.750              |22.750              |76.196              |lns
20.712              |20.712              |83.130              |lns
20.386              |20.386              |88.997              |lns
19.839              |19.839              |98.589              |lns
18.952              |18.952              |110.628             |lns2
18.919              |18.919              |148.997             |random
18.909              |18.909              |190.427             |random
18.551              |18.551              |204.918             |lns2
17.577              |17.577              |249.219             |lns2
16.780              |16.780              |408.604             |random
16.698              |16.698              |445.757             |lns2
16.070              |16.070              |546.495             |random
16.070              |16.070              |561.322             |random
15.452              |15.452              |620.554             |random
15.452              |15.452              |632.325             |random
15.452              |15.452              |667.282             |random
total time : 1000.3516929149628
