/media/sunyu/OS1/suanli/collectionunzip/milo-v12-6-r1-75-1
obj                 |bestobj             |time                |
4484589.865         |4484589.865         |383.578             |KS1
2312555.471         |2312555.471         |433.610             |KS2
1652013.175         |1652013.175         |483.672             |KS2
1304838.286         |1304838.286         |533.704             |KS2
1245573.073         |1245573.073         |536.487             |crossover
1232497.641         |1232497.641         |636.512             |lns
1186841.225         |1186841.225         |736.554             |lns
1184299.022         |1184299.022         |936.633             |lns
total time : 1000.7273950576782
