/media/sunyu/OS1/suanli/collectionunzip/item_placement_9914
obj                 |bestobj             |time                |
25.387              |25.387              |50.048              |INIT
21.061              |21.061              |60.153              |lns
20.096              |20.096              |62.745              |lns
18.902              |18.902              |69.305              |lns
18.565              |18.565              |85.102              |random
18.563              |18.563              |99.441              |lns2
18.377              |18.377              |130.119             |lns2
16.662              |16.662              |141.650             |lns
16.640              |16.640              |158.456             |random
16.633              |16.633              |395.985             |random
16.633              |16.633              |411.205             |random
16.406              |16.406              |426.024             |lns2
total time : 1000.358405828476
