/media/sunyu/OS1/suanli/collectionunzip/item_placement_9908
obj                 |bestobj             |time                |
39.041              |39.041              |50.042              |INIT
29.888              |29.888              |59.291              |lns
28.744              |28.744              |63.400              |lns
23.462              |23.462              |76.660              |lns
23.462              |23.462              |82.041              |random
22.005              |22.005              |87.053              |lns
21.465              |21.465              |92.646              |lns
20.969              |20.969              |129.267             |lns2
19.745              |19.745              |142.336             |lns
19.708              |19.708              |193.821             |random
19.528              |19.528              |199.383             |lns
19.016              |19.016              |203.870             |lns
18.017              |18.017              |209.036             |lns
17.824              |17.824              |213.622             |lns
17.589              |17.589              |229.755             |lns2
17.538              |17.538              |403.554             |lns2
total time : 1000.1125304698944
