/media/sunyu/OS1/suanli/collectionunzip/item_placement_9988
obj                 |bestobj             |time                |
27.025              |27.025              |50.136              |INIT
19.635              |19.635              |60.239              |lns
18.290              |18.290              |68.737              |lns
17.441              |17.441              |77.939              |lns
16.873              |16.873              |84.202              |lns
14.204              |14.204              |90.422              |lns
14.192              |14.192              |111.740             |lns2
13.823              |13.823              |169.125             |lns
13.823              |13.823              |174.417             |random
13.753              |13.753              |185.409             |lns2
13.646              |13.646              |223.828             |random
12.681              |12.681              |237.139             |lns2
12.618              |12.618              |268.824             |lns2
12.593              |12.593              |544.751             |lns2
12.578              |12.578              |848.870             |lns2
12.173              |12.173              |876.668             |random
12.154              |12.154              |895.452             |random
12.147              |12.147              |966.037             |lns2
11.462              |11.462              |992.473             |lns2
total time : 1000.2548968791962
