/media/sunyu/OS1/suanli/collectionunzip/item_placement_9986
obj                 |bestobj             |time                |
28.300              |28.300              |50.048              |INIT
24.185              |24.185              |59.261              |KS2
19.563              |19.563              |71.940              |lns
19.551              |19.551              |85.090              |lns2
19.274              |19.274              |91.081              |lns
17.816              |17.816              |95.396              |lns
14.530              |14.530              |107.986             |lns
13.208              |13.208              |114.697             |lns
11.867              |11.867              |120.136             |lns
10.751              |10.751              |129.848             |random
10.751              |10.751              |136.429             |random
10.591              |10.591              |154.434             |random
10.209              |10.209              |166.398             |lns2
total time : 1000.3615920543671
