/media/sunyu/OS1/suanli/collectionunzip/item_placement_9915
obj                 |bestobj             |time                |
44.111              |44.111              |50.049              |INIT
40.597              |40.597              |58.786              |lns
39.793              |39.793              |67.988              |lns2
37.863              |37.863              |78.084              |lns
34.524              |34.524              |89.198              |lns
34.416              |34.416              |94.998              |lns
34.416              |34.416              |104.104             |random
33.674              |33.674              |116.177             |lns2
32.861              |32.861              |140.905             |random
32.861              |32.861              |147.815             |random
32.861              |32.861              |224.483             |random
31.510              |31.510              |246.118             |lns2
total time : 1000.0788815021515
