/media/sunyu/OS1/suanli/collectionunzip/item_placement_9932
obj                 |bestobj             |time                |
29.602              |29.602              |50.050              |INIT
29.253              |29.253              |59.347              |lns2
26.013              |26.013              |65.989              |lns
25.731              |25.731              |86.026              |lns2
23.897              |23.897              |109.648             |lns
23.016              |23.016              |118.624             |random
21.301              |21.301              |124.716             |lns
20.993              |20.993              |136.182             |lns2
20.640              |20.640              |386.181             |random
20.396              |20.396              |392.431             |lns
20.260              |20.260              |397.519             |lns
20.260              |20.260              |430.210             |random
20.260              |20.260              |463.113             |random
20.257              |20.257              |480.363             |lns2
total time : 1000.0046346187592
