/media/sunyu/OS1/suanli/collectionunzip/item_placement_9930
obj                 |bestobj             |time                |
20.189              |20.189              |50.043              |INIT
17.487              |17.487              |61.024              |lns
16.583              |16.583              |67.158              |lns
15.090              |15.090              |73.143              |lns
14.965              |14.965              |78.404              |lns
13.995              |13.995              |94.057              |lns2
13.618              |13.618              |225.262             |random
13.426              |13.426              |234.874             |lns
13.426              |13.426              |249.732             |random
13.426              |13.426              |266.745             |random
13.194              |13.194              |277.336             |lns
13.184              |13.184              |290.934             |lns2
13.049              |13.049              |902.086             |lns2
total time : 1000.3622119426727
