/media/sunyu/OS1/suanli/collectionunzip/item_placement_9950
obj                 |bestobj             |time                |
22.106              |22.106              |50.047              |INIT
14.928              |14.928              |59.083              |KS2
13.036              |13.036              |69.004              |lns
12.612              |12.612              |81.256              |lns2
12.521              |12.521              |186.467             |random
12.504              |12.504              |202.521             |lns2
12.376              |12.376              |415.960             |lns2
11.902              |11.902              |538.050             |lns
10.745              |10.745              |544.893             |lns
10.745              |10.745              |569.886             |random
9.420               |9.420               |636.875             |lns2
total time : 1000.1118421554565
