/media/sunyu/OS1/suanli/collectionunzip/item_placement_9940
obj                 |bestobj             |time                |
38.583              |38.583              |50.039              |INIT
34.499              |34.499              |58.801              |lns
34.016              |34.016              |61.591              |lns
33.618              |33.618              |65.543              |lns
32.469              |32.469              |70.550              |lns
31.563              |31.563              |93.791              |lns2
31.246              |31.246              |96.425              |random
31.143              |31.143              |112.331             |random
30.276              |30.276              |126.015             |lns2
30.217              |30.217              |522.485             |random
30.154              |30.154              |573.063             |lns2
total time : 1000.0064656734467
