/media/sunyu/OS1/suanli/collectionunzip/item_placement_9979
obj                 |bestobj             |time                |
21.341              |21.341              |50.046              |INIT
16.509              |16.509              |61.417              |lns
15.864              |15.864              |67.498              |lns
14.757              |14.757              |83.753              |random
13.136              |13.136              |92.529              |lns2
12.209              |12.209              |108.213             |lns2
11.817              |11.817              |141.093             |lns2
11.799              |11.799              |156.718             |lns2
11.799              |11.799              |171.137             |random
11.792              |11.792              |181.961             |lns2
11.428              |11.428              |306.829             |random
11.419              |11.419              |321.509             |random
11.419              |11.419              |343.193             |random
11.419              |11.419              |368.682             |random
11.419              |11.419              |389.524             |random
10.804              |10.804              |444.324             |lns2
9.472               |9.472               |457.330             |lns2
total time : 1000.0062501430511
