/media/sunyu/OS1/suanli/collectionunzip/item_placement_9973
obj                 |bestobj             |time                |
24.345              |24.345              |50.042              |INIT
18.960              |18.960              |60.694              |lns
18.107              |18.107              |67.652              |lns
17.560              |17.560              |76.475              |lns
16.990              |16.990              |93.439              |random
16.528              |16.528              |107.787             |lns2
15.521              |15.521              |131.449             |lns
14.877              |14.877              |138.975             |lns
13.903              |13.903              |144.387             |lns
13.903              |13.903              |159.913             |random
13.223              |13.223              |246.288             |random
13.223              |13.223              |270.061             |random
total time : 1000.0511085987091
