/media/sunyu/OS1/suanli/collectionunzip/item_placement_9949
obj                 |bestobj             |time                |
22.902              |22.902              |50.047              |INIT
20.676              |20.676              |60.062              |lns
20.451              |20.451              |65.121              |lns
19.268              |19.268              |72.153              |lns
15.815              |15.815              |83.650              |random
15.425              |15.425              |90.196              |lns
15.412              |15.412              |125.704             |random
15.406              |15.406              |130.190             |lns2
15.235              |15.235              |160.017             |lns2
14.972              |14.972              |825.005             |lns2
13.444              |13.444              |982.683             |lns2
total time : 1000.1160051822662
