/media/sunyu/OS1/suanli/collectionunzip/item_placement_9990
obj                 |bestobj             |time                |
21.700              |21.700              |50.038              |INIT
19.234              |19.234              |60.488              |lns
15.870              |15.870              |71.225              |lns
15.737              |15.737              |141.777             |lns2
15.188              |15.188              |219.197             |random
15.153              |15.153              |229.024             |lns
14.337              |14.337              |325.157             |random
13.884              |13.884              |335.495             |lns2
13.752              |13.752              |529.552             |lns
13.729              |13.729              |538.276             |lns2
13.328              |13.328              |632.994             |random
13.328              |13.328              |654.113             |random
13.237              |13.237              |661.193             |lns
13.237              |13.237              |710.646             |random
13.236              |13.236              |725.538             |random
13.236              |13.236              |737.849             |random
13.236              |13.236              |810.137             |random
13.235              |13.235              |931.939             |random
13.235              |13.235              |954.924             |random
total time : 1000.0378730297089
