/media/sunyu/OS1/suanli/collectionunzip/item_placement_9958
obj                 |bestobj             |time                |
28.280              |28.280              |50.043              |INIT
22.098              |22.098              |57.460              |KS2
19.489              |19.489              |65.844              |lns
19.290              |19.290              |69.822              |lns
18.391              |18.391              |77.592              |lns
17.068              |17.068              |86.822              |lns2
16.353              |16.353              |94.608              |lns
16.102              |16.102              |111.748             |random
15.701              |15.701              |116.759             |lns
15.587              |15.587              |125.888             |lns
15.422              |15.422              |159.525             |lns2
15.025              |15.025              |461.623             |random
14.055              |14.055              |467.559             |lns
14.055              |14.055              |499.598             |random
14.055              |14.055              |516.209             |random
13.723              |13.723              |767.318             |lns2
total time : 1000.2604055404663
