/media/sunyu/OS1/suanli/collectionunzip/SET4_08
obj                 |bestobj             |time                |
3152250.563         |3152250.563         |0.101               |INIT
167369.392          |167369.392          |37.024              |KS2
106975.336          |106975.336          |87.040              |KS2
106519.329          |106519.329          |96.318              |lns
106468.206          |106468.206          |98.285              |lns
93962.202           |93962.202           |109.245             |lns
91477.430           |91477.430           |162.630             |lns
87587.031           |87587.031           |189.270             |lns
87587.031           |87587.031           |234.123             |random
87427.572           |87427.572           |282.005             |lns2
87427.572           |87427.572           |320.612             |random
87427.562           |87427.562           |447.242             |lns2
87427.522           |87427.522           |623.163             |lns2
total time : 1000.1171960830688
