/media/sunyu/OS1/suanli/collectionunzip/item_placement_9965
obj                 |bestobj             |time                |
24.662              |24.662              |50.042              |INIT
19.133              |19.133              |60.349              |lns
18.371              |18.371              |66.493              |lns
18.351              |18.351              |79.109              |lns
17.265              |17.265              |87.352              |lns
13.777              |13.777              |97.286              |lns
13.687              |13.687              |103.138             |random
13.687              |13.687              |198.632             |random
13.465              |13.465              |270.282             |random
10.870              |10.870              |278.454             |lns
10.870              |10.870              |285.863             |random
10.841              |10.841              |307.211             |random
10.301              |10.301              |324.920             |random
10.172              |10.172              |372.514             |lns2
total time : 1000.1124324798584
