/media/sunyu/OS1/suanli/collectionunzip/item_placement_9954
obj                 |bestobj             |time                |
18.224              |18.224              |50.039              |INIT
17.658              |17.658              |60.331              |lns
17.358              |17.358              |67.527              |lns
16.164              |16.164              |79.583              |lns
15.539              |15.539              |84.897              |lns
14.565              |14.565              |91.821              |lns
12.929              |12.929              |97.971              |lns
12.369              |12.369              |121.572             |lns2
12.333              |12.333              |209.802             |random
12.321              |12.321              |218.770             |lns
12.017              |12.017              |224.417             |lns
10.668              |10.668              |236.559             |lns2
10.636              |10.636              |340.411             |lns2
total time : 1000.111222743988
