/media/sunyu/OS1/suanli/collectionunzip/item_placement_9913
obj                 |bestobj             |time                |
22.327              |22.327              |50.041              |INIT
21.768              |21.768              |62.970              |lns
19.522              |19.522              |67.684              |lns
19.173              |19.173              |78.952              |lns
18.841              |18.841              |93.171              |lns2
18.835              |18.835              |114.928             |lns2
18.423              |18.423              |291.270             |lns
18.423              |18.423              |298.007             |random
18.423              |18.423              |314.594             |random
18.257              |18.257              |323.930             |random
18.005              |18.005              |351.139             |random
18.005              |18.005              |370.802             |random
18.005              |18.005              |384.278             |random
16.860              |16.860              |394.734             |lns2
total time : 1000.1141419410706
