/media/sunyu/OS1/suanli/collectionunzip/SET4_06
obj                 |bestobj             |time                |
3075765.808         |3075765.808         |0.142               |INIT
170982.383          |170982.383          |29.866              |KS2
118161.035          |118161.035          |79.886              |KS2
117816.641          |117816.641          |129.907             |KS2
105008.585          |105008.585          |179.931             |KS2
101762.543          |101762.543          |229.954             |KS2
101737.854          |101737.854          |234.234             |crossover
92870.518           |92870.518           |284.499             |lns
86181.934           |86181.934           |307.328             |lns
80246.521           |80246.521           |364.904             |lns
80184.414           |80184.414           |976.991             |lns2
total time : 1000.5182499885559
