/media/sunyu/OS1/suanli/collectionunzip/item_placement_9960
obj                 |bestobj             |time                |
21.338              |21.338              |50.360              |INIT
19.956              |19.956              |64.221              |lns
18.962              |18.962              |71.766              |lns
18.561              |18.561              |81.062              |lns
18.443              |18.443              |91.597              |lns2
16.896              |16.896              |109.290             |lns2
16.805              |16.805              |122.755             |lns2
16.162              |16.162              |141.281             |lns2
13.931              |13.931              |141.974             |random
12.315              |12.315              |163.492             |lns2
11.524              |11.524              |479.158             |lns
10.926              |10.926              |483.894             |lns
10.926              |10.926              |525.484             |random
10.920              |10.920              |553.283             |random
10.872              |10.872              |563.583             |lns
10.584              |10.584              |615.889             |lns2
total time : 1000.3650207519531
