/media/sunyu/OS1/suanli/collectionunzip/item_placement_9925
obj                 |bestobj             |time                |
24.371              |24.371              |50.046              |INIT
19.426              |19.426              |65.052              |lns
17.958              |17.958              |70.518              |lns
17.871              |17.871              |83.795              |lns
16.300              |16.300              |96.171              |lns
12.941              |12.941              |104.692             |lns
11.143              |11.143              |112.238             |lns
11.025              |11.025              |118.212             |lns
10.767              |10.767              |129.743             |lns2
total time : 1000.1146414279938
