/media/sunyu/OS1/suanli/collectionunzip/anonymous_74
obj                 |bestobj             |time                |
252205.659          |252205.659          |2.952               |INIT
238311.850          |238311.850          |3.412               |KS2
233672.640          |233672.640          |5.482               |lns
186776.889          |186776.889          |8.253               |lns2
186630.536          |186630.536          |15.210              |lns
178522.524          |178522.524          |21.953              |lns
153433.035          |153433.035          |42.555              |lns
153343.403          |153343.403          |57.756              |lns
153337.797          |153337.797          |72.517              |lns2
153336.044          |153336.044          |72.565              |random
151502.324          |151502.324          |77.328              |lns
151029.384          |151029.384          |82.958              |lns
78209.540           |78209.540           |122.230             |lns
78165.892           |78165.892           |138.576             |lns2
74792.640           |74792.640           |152.804             |lns
74792.560           |74792.560           |176.464             |lns
68307.461           |68307.461           |181.709             |lns
68302.184           |68302.184           |187.477             |lns
68302.174           |68302.174           |190.934             |lns
56093.269           |56093.269           |237.095             |lns
56093.269           |56093.269           |258.788             |random
54192.800           |54192.800           |264.782             |lns
54192.730           |54192.730           |298.611             |lns
total time : 1000.0135414600372
