/media/sunyu/OS1/suanli/collectionunzip/item_placement_9980
obj                 |bestobj             |time                |
20.640              |20.640              |50.046              |INIT
15.599              |15.599              |58.551              |KS2
11.570              |11.570              |67.070              |KS2
10.926              |10.926              |80.377              |lns
9.914               |9.914               |82.913              |lns
9.126               |9.126               |93.940              |lns
8.983               |8.983               |131.643             |random
8.983               |8.983               |150.910             |random
8.630               |8.630               |246.733             |random
8.630               |8.630               |258.300             |random
8.549               |8.549               |263.588             |lns
8.456               |8.456               |272.350             |random
8.456               |8.456               |297.881             |random
8.377               |8.377               |311.748             |lns2
8.197               |8.197               |764.311             |lns2
total time : 1000.1119532585144
