/media/sunyu/OS1/suanli/collectionunzip/item_placement_9953
obj                 |bestobj             |time                |
29.949              |29.949              |50.043              |INIT
29.939              |29.939              |58.130              |lns2
29.022              |29.022              |101.049             |lns
29.022              |29.022              |114.163             |random
28.184              |28.184              |126.724             |random
28.184              |28.184              |188.963             |random
27.649              |27.649              |256.851             |lns2
27.513              |27.513              |586.570             |lns2
27.216              |27.216              |695.443             |lns2
26.514              |26.514              |708.500             |random
25.488              |25.488              |722.123             |lns2
total time : 1000.1128103733063
