/media/sunyu/OS1/suanli/collectionunzip/item_placement_9903
obj                 |bestobj             |time                |
21.303              |21.303              |50.048              |INIT
19.287              |19.287              |57.255              |KS2
18.353              |18.353              |66.980              |KS2
12.694              |12.694              |82.063              |lns
12.214              |12.214              |89.730              |lns
11.935              |11.935              |127.099             |lns2
11.622              |11.622              |352.892             |lns2
11.421              |11.421              |411.714             |lns
11.127              |11.127              |417.759             |lns
11.123              |11.123              |436.399             |lns2
10.441              |10.441              |532.743             |lns2
10.203              |10.203              |585.618             |lns2
10.146              |10.146              |679.854             |lns2
10.039              |10.039              |825.614             |random
9.968               |9.968               |845.302             |random
9.418               |9.418               |852.501             |lns
9.236               |9.236               |867.754             |lns2
total time : 1000.363890171051
