/media/sunyu/OS1/suanli/collectionunzip/item_placement_9992
obj                 |bestobj             |time                |
20.636              |20.636              |50.036              |INIT
16.406              |16.406              |61.643              |KS2
14.583              |14.583              |67.679              |lns
12.398              |12.398              |73.818              |lns
11.940              |11.940              |85.335              |lns
11.679              |11.679              |99.474              |lns
11.647              |11.647              |106.158             |lns2
11.264              |11.264              |131.653             |lns
10.998              |10.998              |265.621             |random
10.374              |10.374              |275.620             |random
10.051              |10.051              |300.408             |random
9.988               |9.988               |312.079             |lns
9.837               |9.837               |324.460             |lns2
total time : 1000.114705324173
