/media/sunyu/OS1/suanli/collectionunzip/item_placement_9976
obj                 |bestobj             |time                |
23.685              |23.685              |50.042              |INIT
18.714              |18.714              |59.398              |lns
17.167              |17.167              |65.337              |lns
16.927              |16.927              |90.477              |random
16.229              |16.229              |119.862             |random
15.368              |15.368              |142.924             |lns2
15.280              |15.280              |162.495             |lns
15.063              |15.063              |172.709             |lns2
14.803              |14.803              |176.549             |lns
14.803              |14.803              |189.699             |random
14.393              |14.393              |204.984             |random
total time : 1000.1138346195221
