/media/sunyu/OS1/suanli/collectionunzip/item_placement_9962
obj                 |bestobj             |time                |
16.314              |16.314              |50.038              |INIT
14.552              |14.552              |59.494              |lns
10.497              |10.497              |67.505              |lns
9.873               |9.873               |101.491             |random
8.979               |8.979               |117.724             |random
8.091               |8.091               |127.702             |lns
7.941               |7.941               |158.496             |random
7.941               |7.941               |164.503             |random
6.991               |6.991               |182.433             |random
6.349               |6.349               |535.152             |random
6.218               |6.218               |598.238             |random
6.218               |6.218               |612.299             |random
6.148               |6.148               |650.016             |random
5.606               |5.606               |667.543             |lns2
total time : 1000.3645775318146
