/media/sunyu/OS1/suanli/collectionunzip/item_placement_9929
obj                 |bestobj             |time                |
24.808              |24.808              |50.040              |INIT
19.547              |19.547              |55.988              |KS2
17.278              |17.278              |62.447              |KS2
16.436              |16.436              |72.703              |lns
16.066              |16.066              |85.902              |random
15.959              |15.959              |101.096             |random
15.764              |15.764              |107.033             |lns
15.353              |15.353              |130.050             |lns2
14.710              |14.710              |205.140             |lns2
14.612              |14.612              |333.373             |random
14.612              |14.612              |348.742             |random
14.612              |14.612              |369.447             |random
14.612              |14.612              |381.520             |random
14.466              |14.466              |401.652             |lns2
total time : 1000.1138482093811
