/media/sunyu/OS1/suanli/collectionunzip/item_placement_9977
obj                 |bestobj             |time                |
25.587              |25.587              |50.041              |INIT
25.575              |25.575              |59.143              |lns2
25.237              |25.237              |61.515              |random
24.632              |24.632              |76.614              |lns2
24.604              |24.604              |165.859             |lns2
24.580              |24.580              |174.247             |random
24.204              |24.204              |179.394             |lns
23.743              |23.743              |189.478             |lns
23.743              |23.743              |193.567             |random
23.193              |23.193              |204.609             |random
23.023              |23.023              |215.414             |lns2
22.992              |22.992              |279.619             |lns2
22.537              |22.537              |433.063             |lns
21.745              |21.745              |438.742             |lns
21.666              |21.666              |472.993             |lns2
total time : 1000.0105142593384
