/media/sunyu/OS1/suanli/collectionunzip/item_placement_9902
obj                 |bestobj             |time                |
29.996              |29.996              |50.043              |INIT
29.275              |29.275              |59.414              |lns
29.223              |29.223              |62.982              |lns
28.790              |28.790              |66.974              |lns
28.676              |28.676              |74.096              |lns
27.744              |27.744              |84.062              |lns
26.274              |26.274              |88.976              |lns
25.375              |25.375              |98.119              |lns
24.103              |24.103              |106.464             |lns
23.595              |23.595              |113.711             |lns
22.491              |22.491              |119.668             |lns
22.003              |22.003              |130.351             |random
20.490              |20.490              |137.855             |lns2
19.654              |19.654              |450.316             |lns2
19.567              |19.567              |792.130             |lns2
total time : 1000.1107225418091
