/media/sunyu/OS1/suanli/collectionunzip/item_placement_9947
obj                 |bestobj             |time                |
26.709              |26.709              |50.043              |INIT
22.400              |22.400              |57.463              |KS2
18.968              |18.968              |70.309              |lns
15.601              |15.601              |77.519              |lns
15.299              |15.299              |96.891              |random
15.299              |15.299              |114.757             |random
15.191              |15.191              |226.918             |random
15.155              |15.155              |330.341             |random
13.676              |13.676              |339.084             |lns2
total time : 1000.0075671672821
