/media/sunyu/OS1/suanli/collectionunzip/item_placement_9982
obj                 |bestobj             |time                |
22.474              |22.474              |50.045              |INIT
20.826              |20.826              |61.042              |lns
20.825              |20.825              |72.279              |lns2
20.712              |20.712              |95.427              |lns2
20.472              |20.472              |97.451              |random
20.352              |20.352              |103.065             |lns
20.210              |20.210              |116.256             |lns2
19.929              |19.929              |188.961             |random
19.738              |19.738              |211.068             |random
19.525              |19.525              |223.232             |lns2
19.040              |19.040              |266.630             |lns2
18.876              |18.876              |361.413             |lns
18.591              |18.591              |379.633             |random
18.591              |18.591              |400.802             |random
18.591              |18.591              |418.551             |random
18.578              |18.578              |441.070             |lns2
17.196              |17.196              |826.548             |lns2
total time : 1000.0057182312012
