/media/sunyu/OS1/suanli/collectionunzip/item_placement_9937
obj                 |bestobj             |time                |
53.912              |53.912              |50.046              |INIT
52.874              |52.874              |59.187              |lns
49.821              |49.821              |69.932              |lns
49.369              |49.369              |79.272              |random
48.962              |48.962              |85.272              |lns
48.935              |48.935              |90.370              |lns
47.120              |47.120              |104.887             |lns2
46.361              |46.361              |131.381             |lns
45.231              |45.231              |137.042             |lns
45.028              |45.028              |140.971             |lns
44.643              |44.643              |149.541             |lns
44.361              |44.361              |161.814             |lns2
43.057              |43.057              |197.332             |lns2
41.616              |41.616              |278.405             |lns2
total time : 1000.3689501285553
