/media/sunyu/OS1/suanli/collectionunzip/item_placement_9957
obj                 |bestobj             |time                |
26.610              |26.610              |50.040              |INIT
22.713              |22.713              |59.875              |lns
21.479              |21.479              |65.462              |lns
20.936              |20.936              |69.140              |lns
19.316              |19.316              |77.278              |lns
18.232              |18.232              |84.417              |lns
17.185              |17.185              |90.569              |lns
17.095              |17.095              |96.065              |lns
16.474              |16.474              |108.185             |lns2
16.464              |16.464              |129.015             |lns
15.726              |15.726              |133.300             |lns
15.456              |15.456              |139.073             |lns
15.231              |15.231              |153.583             |lns2
15.194              |15.194              |156.908             |random
14.997              |14.997              |170.262             |lns2
14.498              |14.498              |173.087             |random
14.167              |14.167              |186.937             |lns2
13.817              |13.817              |378.625             |lns
13.789              |13.789              |387.346             |lns2
total time : 1000.3684482574463
