/media/sunyu/OS1/suanli/collectionunzip/item_placement_9917
obj                 |bestobj             |time                |
21.705              |21.705              |50.047              |INIT
19.637              |19.637              |61.587              |lns
18.931              |18.931              |71.973              |lns
18.527              |18.527              |87.633              |lns2
17.973              |17.973              |162.075             |lns2
17.518              |17.518              |598.943             |random
17.179              |17.179              |610.551             |lns2
16.521              |16.521              |668.179             |lns
16.521              |16.521              |691.571             |random
16.477              |16.477              |703.584             |lns
16.424              |16.424              |736.470             |lns2
total time : 1000.2481956481934
