/media/sunyu/OS1/suanli/collectionunzip/item_placement_9997
obj                 |bestobj             |time                |
31.386              |31.386              |50.044              |INIT
24.895              |24.895              |55.787              |KS2
19.126              |19.126              |69.906              |KS2
15.870              |15.870              |74.551              |lns
15.660              |15.660              |80.303              |random
15.564              |15.564              |105.265             |lns2
15.412              |15.412              |160.080             |lns2
15.065              |15.065              |297.142             |random
14.524              |14.524              |308.920             |lns2
14.440              |14.440              |340.150             |lns
14.440              |14.440              |387.989             |random
14.440              |14.440              |394.015             |random
14.436              |14.436              |405.857             |random
14.432              |14.432              |421.983             |lns2
14.219              |14.219              |513.393             |lns
13.921              |13.921              |557.964             |random
13.250              |13.250              |574.450             |lns2
12.934              |12.934              |644.305             |lns
12.877              |12.877              |657.824             |lns
12.877              |12.877              |700.515             |random
12.796              |12.796              |721.225             |lns2
total time : 1000.111661195755
