/media/sunyu/OS1/suanli/collectionunzip/item_placement_9935
obj                 |bestobj             |time                |
17.866              |17.866              |50.042              |INIT
17.079              |17.079              |58.292              |lns
15.363              |15.363              |64.283              |lns
14.801              |14.801              |79.220              |lns2
14.244              |14.244              |102.554             |lns2
13.816              |13.816              |137.122             |lns
11.331              |11.331              |146.760             |lns
11.329              |11.329              |195.668             |random
11.315              |11.315              |213.261             |lns2
10.362              |10.362              |377.118             |lns
10.362              |10.362              |383.150             |random
10.129              |10.129              |397.623             |random
10.026              |10.026              |439.033             |lns2
8.684               |8.684               |443.837             |lns
8.675               |8.675               |452.888             |random
8.643               |8.643               |457.553             |lns
8.643               |8.643               |480.307             |random
8.643               |8.643               |488.856             |random
8.643               |8.643               |504.534             |random
8.223               |8.223               |539.271             |lns2
total time : 1000.2607040405273
