/media/sunyu/OS1/suanli/collectionunzip/item_placement_9993
obj                 |bestobj             |time                |
23.158              |23.158              |50.045              |INIT
17.718              |17.718              |61.531              |lns
14.572              |14.572              |70.063              |lns
14.545              |14.545              |76.048              |lns
14.203              |14.203              |80.882              |lns
13.371              |13.371              |86.678              |lns
12.914              |12.914              |112.263             |lns2
12.574              |12.574              |126.726             |lns
12.574              |12.574              |130.812             |random
12.574              |12.574              |138.410             |random
12.574              |12.574              |144.150             |random
11.132              |11.132              |157.161             |random
10.729              |10.729              |162.791             |lns
10.613              |10.613              |171.173             |lns
9.786               |9.786               |183.186             |lns2
9.603               |9.603               |641.769             |random
9.469               |9.469               |833.242             |lns2
total time : 1000.0070827007294
