/media/sunyu/OS1/suanli/collectionunzip/item_placement_9996
obj                 |bestobj             |time                |
36.059              |36.059              |50.044              |INIT
30.788              |30.788              |60.647              |KS2
27.408              |27.408              |65.698              |lns
23.122              |23.122              |71.424              |lns
22.018              |22.018              |87.502              |random
21.684              |21.684              |106.714             |lns2
21.419              |21.419              |151.927             |lns
20.773              |20.773              |168.471             |random
20.578              |20.578              |221.755             |lns2
20.071              |20.071              |366.297             |lns2
19.972              |19.972              |743.916             |lns2
total time : 1000.0072951316833
