/media/sunyu/OS1/suanli/collectionunzip/item_placement_9936
obj                 |bestobj             |time                |
27.159              |27.159              |50.042              |INIT
21.642              |21.642              |58.654              |KS2
18.652              |18.652              |62.559              |lns
17.970              |17.970              |66.356              |lns
17.216              |17.216              |73.942              |lns
15.273              |15.273              |80.171              |lns
15.082              |15.082              |93.943              |random
14.786              |14.786              |116.852             |random
14.641              |14.641              |143.621             |random
14.364              |14.364              |147.656             |lns
13.826              |13.826              |165.312             |random
13.602              |13.602              |179.314             |lns2
13.421              |13.421              |649.272             |lns2
13.245              |13.245              |774.779             |random
12.834              |12.834              |802.235             |random
12.635              |12.635              |812.324             |lns2
total time : 1000.0044348239899
