/media/sunyu/OS1/suanli/collectionunzip/item_placement_9995
obj                 |bestobj             |time                |
34.525              |34.525              |50.044              |INIT
31.232              |31.232              |60.705              |lns
31.044              |31.044              |64.246              |lns
29.191              |29.191              |70.252              |lns
28.337              |28.337              |75.273              |lns
27.220              |27.220              |79.338              |lns
24.877              |24.877              |100.005             |lns2
23.813              |23.813              |168.029             |lns
22.946              |22.946              |174.417             |lns
22.938              |22.938              |209.708             |random
22.849              |22.849              |235.766             |lns2
22.378              |22.378              |830.810             |lns
22.215              |22.215              |885.203             |random
22.215              |22.215              |899.399             |random
21.586              |21.586              |914.159             |lns2
total time : 1000.0090737342834
