/media/sunyu/OS1/suanli/collectionunzip/item_placement_9961
obj                 |bestobj             |time                |
23.516              |23.516              |50.047              |INIT
22.269              |22.269              |60.701              |lns
21.989              |21.989              |70.993              |lns
21.381              |21.381              |76.129              |lns
16.977              |16.977              |85.409              |lns
14.625              |14.625              |119.573             |random
14.381              |14.381              |127.023             |lns
13.429              |13.429              |229.377             |random
13.368              |13.368              |237.986             |lns
13.348              |13.348              |261.130             |random
12.965              |12.965              |286.954             |lns2
12.654              |12.654              |296.631             |random
12.527              |12.527              |342.385             |lns2
12.364              |12.364              |503.683             |random
11.869              |11.869              |511.291             |lns
11.868              |11.868              |523.387             |random
11.645              |11.645              |529.701             |lns
11.628              |11.628              |539.393             |lns2
total time : 1000.0077266693115
