/media/sunyu/OS1/suanli/collectionunzip/item_placement_9975
obj                 |bestobj             |time                |
27.159              |27.159              |50.044              |INIT
26.931              |26.931              |57.329              |KS2
24.276              |24.276              |64.709              |KS2
21.893              |21.893              |68.690              |lns
20.584              |20.584              |81.447              |random
19.653              |19.653              |89.635              |lns
19.017              |19.017              |95.582              |random
18.661              |18.661              |109.068             |lns2
18.657              |18.657              |111.762             |random
18.297              |18.297              |128.938             |random
18.116              |18.116              |152.349             |lns2
17.814              |17.814              |219.285             |random
17.353              |17.353              |234.375             |lns2
16.991              |16.991              |631.944             |lns2
total time : 1000.113433599472
