/media/sunyu/OS1/suanli/collectionunzip/item_placement_9983
obj                 |bestobj             |time                |
19.544              |19.544              |50.044              |INIT
17.982              |17.982              |59.267              |lns
16.510              |16.510              |63.734              |lns
15.029              |15.029              |74.574              |random
14.952              |14.952              |90.310              |random
14.736              |14.736              |127.545             |random
14.628              |14.628              |134.118             |lns
14.114              |14.114              |140.637             |lns2
13.339              |13.339              |426.926             |lns2
total time : 1000.0083074569702
