/media/sunyu/OS1/suanli/collectionunzip/item_placement_9921
obj                 |bestobj             |time                |
20.101              |20.101              |50.032              |INIT
20.075              |20.075              |59.588              |lns2
16.859              |16.859              |68.242              |lns
15.340              |15.340              |77.414              |lns
15.089              |15.089              |90.178              |random
14.363              |14.363              |99.381              |lns
12.690              |12.690              |107.617             |random
12.544              |12.544              |130.028             |lns2
12.364              |12.364              |203.067             |random
11.268              |11.268              |238.181             |random
11.106              |11.106              |248.999             |lns
11.066              |11.066              |264.175             |lns2
11.056              |11.056              |956.573             |lns2
total time : 1000.3658716678619
