/media/sunyu/OS1/suanli/collectionunzip/item_placement_9923
obj                 |bestobj             |time                |
19.079              |19.079              |50.048              |INIT
17.586              |17.586              |62.980              |lns2
15.019              |15.019              |72.157              |lns
13.578              |13.578              |117.477             |random
13.532              |13.532              |127.579             |lns2
12.947              |12.947              |268.089             |lns2
12.874              |12.874              |342.707             |lns2
11.811              |11.811              |481.023             |lns2
11.661              |11.661              |517.709             |lns
11.473              |11.473              |564.094             |random
11.473              |11.473              |582.589             |random
11.308              |11.308              |662.294             |lns2
10.500              |10.500              |696.446             |lns
10.500              |10.500              |708.396             |random
10.331              |10.331              |714.470             |lns
10.320              |10.320              |723.229             |lns2
9.991               |9.991               |754.856             |random
9.875               |9.875               |767.647             |lns2
9.120               |9.120               |957.756             |lns
9.120               |9.120               |969.353             |random
9.069               |9.069               |988.283             |random
total time : 1000.0971772670746
