/media/sunyu/OS1/suanli/collectionunzip/item_placement_9978
obj                 |bestobj             |time                |
16.818              |16.818              |50.047              |INIT
16.796              |16.796              |60.210              |lns2
16.676              |16.676              |92.969              |lns2
16.383              |16.383              |128.565             |lns2
15.258              |15.258              |173.146             |lns2
14.229              |14.229              |188.199             |lns2
13.643              |13.643              |501.877             |random
13.643              |13.643              |511.795             |random
13.214              |13.214              |556.631             |lns2
13.180              |13.180              |795.263             |lns2
total time : 1000.1128857135773
