/media/sunyu/OS1/suanli/collectionunzip/polygonpack4-7
obj                 |bestobj             |time                |
-34305514.907       |-34305514.907       |50.553              |INIT
-43071275.096       |-43071275.096       |100.674             |KS2
-43071275.496       |-43071275.496       |251.440             |lns2
-51837416.994       |-51837416.994       |297.422             |random
-51837417.364       |-51837417.364       |397.594             |lns
-51837417.774       |-51837417.774       |497.746             |lns
-51837610.402       |-51837610.402       |798.280             |lns2
-51837610.652       |-51837610.652       |956.117             |lns2
total time : 1006.0924808979034
