/media/sunyu/OS1/suanli/collectionunzip/item_placement_9945
obj                 |bestobj             |time                |
23.787              |23.787              |50.042              |INIT
19.760              |19.760              |62.933              |lns
18.450              |18.450              |69.456              |lns
17.645              |17.645              |80.959              |lns2
16.397              |16.397              |83.401              |random
15.338              |15.338              |94.812              |random
14.894              |14.894              |120.340             |random
14.850              |14.850              |129.142             |lns
14.764              |14.764              |139.168             |lns
14.747              |14.747              |148.541             |lns2
14.248              |14.248              |178.407             |lns2
13.320              |13.320              |232.832             |lns
13.314              |13.314              |250.400             |random
12.780              |12.780              |257.282             |lns
12.717              |12.717              |278.983             |lns2
11.868              |11.868              |397.291             |lns
11.848              |11.848              |468.044             |lns2
11.685              |11.685              |476.915             |lns
10.489              |10.489              |486.755             |lns
10.446              |10.446              |511.471             |lns2
total time : 1000.3649380207062
