/media/sunyu/OS1/suanli/collectionunzip/item_placement_9926
obj                 |bestobj             |time                |
22.932              |22.932              |50.042              |INIT
22.434              |22.434              |55.254              |KS2
19.218              |19.218              |64.853              |KS2
19.212              |19.212              |72.056              |random
19.175              |19.175              |78.193              |lns
18.219              |18.219              |88.664              |lns
14.101              |14.101              |100.655             |lns
14.018              |14.018              |119.592             |lns2
14.005              |14.005              |197.035             |random
14.005              |14.005              |222.741             |random
14.000              |14.000              |272.861             |lns2
13.768              |13.768              |353.394             |lns2
total time : 1000.1126878261566
