/media/sunyu/OS1/suanli/collectionunzip/item_placement_9924
obj                 |bestobj             |time                |
25.474              |25.474              |50.044              |INIT
15.233              |15.233              |59.707              |KS2
14.697              |14.697              |66.019              |KS2
14.577              |14.577              |88.783              |lns2
12.662              |12.662              |105.150             |lns2
12.179              |12.179              |139.613             |random
12.041              |12.041              |161.394             |random
11.892              |11.892              |181.959             |lns2
11.612              |11.612              |505.853             |lns
11.258              |11.258              |594.476             |lns2
10.486              |10.486              |823.625             |random
10.486              |10.486              |837.883             |random
10.486              |10.486              |852.725             |random
10.486              |10.486              |865.917             |random
10.486              |10.486              |888.506             |random
10.486              |10.486              |905.548             |random
total time : 1000.0200500488281
