/media/sunyu/OS1/suanli/collectionunzip/SET4_25
obj                 |bestobj             |time                |
2994828.963         |2994828.963         |0.194               |INIT
261882.293          |261882.293          |19.578              |KS2
230437.037          |230437.037          |69.601              |KS2
201940.028          |201940.028          |119.617             |KS2
199960.896          |199960.896          |169.638             |KS2
199903.985          |199903.985          |173.320             |crossover
199873.353          |199873.353          |177.205             |lns
199685.151          |199685.151          |244.955             |lns
199365.157          |199365.157          |312.203             |random
197699.253          |197699.253          |404.510             |lns
197322.573          |197322.573          |424.697             |lns
196502.283          |196502.283          |513.481             |lns
196484.580          |196484.580          |582.409             |lns2
196484.570          |196484.570          |653.404             |lns2
196148.577          |196148.577          |769.491             |lns2
196025.123          |196025.123          |794.953             |lns
196025.123          |196025.123          |853.404             |random
196025.113          |196025.113          |921.104             |lns2
total time : 1000.2978870868683
