/media/sunyu/OS1/suanli/collectionunzip/item_placement_9982
obj                 |bestobj             |time                |
906.138             |906.138             |0.069               |KS1
95.564              |95.564              |4.662               |KS2
36.279              |36.279              |14.514              |KS2
24.539              |24.539              |27.619              |lns
23.436              |23.436              |37.368              |lns
23.145              |23.145              |54.109              |random
22.731              |22.731              |64.679              |lns2
22.403              |22.403              |68.338              |lns
22.233              |22.233              |87.018              |lns2
19.347              |19.347              |94.167              |lns
18.358              |18.358              |99.308              |lns
17.128              |17.128              |105.779             |lns
17.128              |17.128              |117.796             |random
16.924              |16.924              |139.057             |lns2
16.832              |16.832              |501.542             |random
16.592              |16.592              |510.451             |lns
16.592              |16.592              |597.646             |random
16.585              |16.585              |602.742             |lns2
total time : 999.9492001533508
