/media/sunyu/OS1/suanli/collectionunzip/SET3_18
obj                 |bestobj             |time                |
2654765.462         |2654765.462         |0.098               |INIT
451213.412          |451213.412          |50.107              |KS2
422518.441          |422518.441          |100.117             |KS2
382768.547          |382768.547          |150.130             |KS2
200516.067          |200516.067          |200.144             |KS2
169289.555          |169289.555          |250.152             |KS2
166114.317          |166114.317          |291.285             |crossover
154596.929          |154596.929          |325.647             |lns
134895.194          |134895.194          |405.914             |lns
134895.194          |134895.194          |452.299             |random
132950.857          |132950.857          |523.079             |lns2
131620.216          |131620.216          |575.995             |lns
127172.778          |127172.778          |611.342             |lns
124927.025          |124927.025          |665.996             |lns
123863.464          |123863.464          |701.735             |lns
123796.343          |123796.343          |758.671             |lns
123793.064          |123793.064          |822.897             |lns2
123686.091          |123686.091          |918.569             |lns2
119913.883          |119913.883          |980.478             |lns
119167.366          |119167.366          |1000.010            |lns2
total time : 1000.1180469989777
