/media/sunyu/OS1/suanli/collectionunzip/item_placement_9915
obj                 |bestobj             |time                |
853.793             |853.793             |0.053               |KS1
175.791             |175.791             |4.784               |KS2
42.813              |42.813              |12.654              |KS2
39.530              |39.530              |23.272              |lns
38.023              |38.023              |26.913              |lns
37.918              |37.918              |29.367              |lns
37.775              |37.775              |33.908              |lns
36.353              |36.353              |37.788              |lns
35.857              |35.857              |47.295              |lns
33.553              |33.553              |56.731              |lns2
33.546              |33.546              |325.376             |random
33.386              |33.386              |334.293             |lns
33.386              |33.386              |359.921             |random
32.998              |32.998              |379.338             |lns2
32.490              |32.490              |578.217             |lns2
total time : 1000.0689203739166
