/media/sunyu/OS1/suanli/collectionunzip/SET4_02
obj                 |bestobj             |time                |
3159321.297         |3159321.297         |0.141               |INIT
178694.836          |178694.836          |50.168              |KS2
137005.072          |137005.072          |100.191             |KS2
97585.948           |97585.948           |150.216             |KS2
97457.107           |97457.107           |152.307             |crossover
95161.386           |95161.386           |153.533             |lns
91308.316           |91308.316           |161.259             |lns
90306.991           |90306.991           |188.870             |lns
88256.322           |88256.322           |197.556             |lns
83364.416           |83364.416           |275.578             |lns
81082.680           |81082.680           |322.840             |lns2
79339.123           |79339.123           |381.689             |lns
78704.134           |78704.134           |429.142             |lns
78239.560           |78239.560           |472.550             |lns
78239.540           |78239.540           |554.822             |random
78237.368           |78237.368           |698.134             |lns2
78237.368           |78237.368           |898.971             |lns2
total time : 1000.3884279727936
