/media/sunyu/OS1/suanli/collectionunzip/item_placement_9913
obj                 |bestobj             |time                |
906.084             |906.084             |0.067               |KS1
280.788             |280.788             |3.164               |KS2
51.258              |51.258              |8.068               |KS2
26.929              |26.929              |16.986              |KS2
25.951              |25.951              |27.421              |crossover
25.942              |25.942              |56.450              |random
25.928              |25.928              |69.775              |lns2
24.538              |24.538              |80.897              |lns
22.109              |22.109              |88.736              |lns
21.733              |21.733              |98.136              |lns
21.093              |21.093              |127.362             |lns2
21.075              |21.075              |239.410             |lns2
20.932              |20.932              |271.036             |lns2
20.455              |20.455              |304.035             |lns2
19.967              |19.967              |372.998             |lns2
19.487              |19.487              |834.808             |lns2
total time : 1000.0737283229828
