/media/sunyu/OS1/suanli/collectionunzip/anonymous_27
obj                 |bestobj             |time                |
325645.731          |325645.731          |53.436              |INIT
162746.034          |162746.034          |74.722              |KS2
162073.027          |162073.027          |124.766             |KS2
160556.112          |160556.112          |156.671             |KS2
148381.125          |148381.125          |190.790             |lns
148343.076          |148343.076          |218.368             |lns
146547.562          |146547.562          |254.368             |lns
144288.881          |144288.881          |297.621             |lns
144252.813          |144252.813          |319.884             |lns
143751.685          |143751.685          |354.451             |lns
143189.670          |143189.670          |387.423             |lns
140982.171          |140982.171          |430.349             |lns
140980.001          |140980.001          |495.371             |lns
140979.971          |140979.971          |532.806             |lns
140694.817          |140694.817          |568.679             |lns
139598.629          |139598.629          |629.671             |lns
138646.385          |138646.385          |729.710             |lns
137829.612          |137829.612          |763.943             |lns2
total time : 1000.6520066261292
