/media/sunyu/OS1/suanli/collectionunzip/item_placement_9930
obj                 |bestobj             |time                |
908.887             |908.887             |0.091               |KS1
30.604              |30.604              |5.391               |KS2
23.518              |23.518              |16.641              |KS2
20.491              |20.491              |24.022              |lns
19.155              |19.155              |26.988              |lns
15.626              |15.626              |32.577              |lns
15.277              |15.277              |48.660              |random
15.009              |15.009              |55.790              |lns
14.873              |14.873              |60.756              |lns
14.079              |14.079              |79.097              |random
14.038              |14.038              |85.152              |lns
13.815              |13.815              |89.586              |lns
13.683              |13.683              |106.170             |random
13.148              |13.148              |110.895             |lns
13.070              |13.070              |136.609             |lns2
12.877              |12.877              |408.749             |lns2
12.838              |12.838              |422.376             |lns2
12.401              |12.401              |530.046             |random
12.272              |12.272              |538.763             |lns
11.945              |11.945              |579.982             |lns2
total time : 1000.0668263435364
