/media/sunyu/OS1/suanli/collectionunzip/item_placement_9965
obj                 |bestobj             |time                |
909.000             |909.000             |0.037               |init
327.532             |327.532             |3.114               |KS2
15.796              |15.796              |12.122              |KS2
15.524              |15.524              |19.654              |KS2
15.017              |15.017              |32.059              |lns
14.033              |14.033              |40.863              |lns
14.033              |14.033              |53.913              |random
13.170              |13.170              |63.214              |lns2
12.740              |12.740              |124.189             |random
12.740              |12.740              |135.764             |random
12.697              |12.697              |145.684             |random
12.576              |12.576              |163.406             |random
12.576              |12.576              |168.805             |random
12.236              |12.236              |176.206             |lns
12.236              |12.236              |203.183             |random
12.236              |12.236              |232.658             |random
11.864              |11.864              |251.361             |lns2
11.263              |11.263              |345.613             |lns
11.255              |11.255              |352.934             |random
10.859              |10.859              |387.033             |random
10.859              |10.859              |401.287             |random
10.746              |10.746              |420.717             |lns2
10.544              |10.544              |732.688             |random
10.287              |10.287              |744.183             |lns2
total time : 1000.3233406543732
