/media/sunyu/OS1/suanli/collectionunzip/item_placement_9933
obj                 |bestobj             |time                |
909.060             |909.060             |0.033               |init
32.098              |32.098              |9.494               |KS2
24.898              |24.898              |18.093              |KS2
14.866              |14.866              |28.090              |lns
14.848              |14.848              |61.795              |lns2
14.712              |14.712              |64.917              |random
13.583              |13.583              |70.641              |lns
12.586              |12.586              |83.925              |lns2
12.557              |12.557              |174.969             |lns2
12.296              |12.296              |216.301             |lns2
11.739              |11.739              |308.142             |lns
11.721              |11.721              |324.300             |random
11.678              |11.678              |335.953             |lns
11.511              |11.511              |369.859             |lns2
10.944              |10.944              |370.094             |random
10.198              |10.198              |376.390             |lns
9.442               |9.442               |388.226             |lns2
total time : 1000.0711178779602
